Transaction ID,Transaction Date,Account Name,Transaction Description,Transaction Line Description,Amount (One column), ,Debit Amount (Two Column Approach),Credit Amount (Two Column Approach),Other Accounts for this Transaction,Customer,Vendor,Invoice Number,Bill Number,Notes / Memo,Amount Before Sales Tax,Sales Tax Amount,Sales Tax Name,Transaction Date Added,Transaction Date Last Modified,Account Group,Account Type,Account ID
2254527794006555556,2025-04-25,Cash on Hand,Walmart,,-43.56,,,43.56,Meals and Entertainment,,,,,Snacks and drinks,-43.56,,,2025-04-26,2025-05-04,Asset,Cash and Bank,
2254527794006555556,2025-04-25,Meals and Entertainment,Walmart,,43.56,,43.56,,Cash on Hand,,,,,Snacks and drinks,43.56,,,2025-04-26,2025-05-04,Expense,Operating Expense,
2255251806441535572,2025-04-26,Cash on Hand,Loaf N Jug - Colorado City,,-30.04,,,30.04,Vehicle – Fuel,,,,,,-30.04,,,2025-04-27,2025-05-04,Asset,Cash and Bank,
2255251806441535572,2025-04-26,Vehicle – Fuel,Loaf N Jug - Colorado City,,30.04,,30.04,,Cash on Hand,,,,,,30.04,,,2025-04-27,2025-05-04,Expense,Operating Expense,
2255923254936041908,2025-04-27,Cash on Hand,7-11,,-29.37,,,29.37,Meals and Entertainment,,,,,Pizza for Walsenburg Class,-29.37,,,2025-04-28,2025-05-04,Asset,Cash and Bank,
2255923254936041908,2025-04-27,Meals and Entertainment,7-11,,29.37,,29.37,,Cash on Hand,,,,,Pizza for Walsenburg Class,29.37,,,2025-04-28,2025-05-04,Expense,Operating Expense,
2255251220866365494,2025-04-28,Cash on Hand,EduReenv BOCES,,6876.78,,6876.78,,BOCES,,,,,Payment for enrolled students.,6876.78,,,2025-04-27,2025-05-04,Asset,Cash and Bank,
2255251220866365494,2025-04-28,BOCES,EduReenv BOCES,,6876.78,,,6876.78,Cash on Hand,,,,,Payment for enrolled students.,6876.78,,,2025-04-27,2025-05-04,Income,Income,BOC
2255922119529561027,2025-04-28,Cash on Hand,Queensboro,,-158.82,,,158.82,Advertising & Promotion,,,,,Shirts for John and I ,-158.82,,,2025-04-28,2025-05-04,Asset,Cash and Bank,
2255922119529561027,2025-04-28,Advertising & Promotion,Queensboro,,158.82,,158.82,,Cash on Hand,,,,,Shirts for John and I ,158.82,,,2025-04-28,2025-05-04,Expense,Operating Expense,
2255922595843111006,2025-04-28,Cash on Hand,Makestickers,,-314.22,,,314.22,Pax8 BEYOND - Advertising,,,,,Stickers to sell,-314.22,,,2025-04-28,2025-05-04,Asset,Cash and Bank,
2255922595843111006,2025-04-28,Pax8 BEYOND - Advertising,Makestickers,,314.22,,314.22,,Cash on Hand,,,,,Stickers to sell,314.22,,,2025-04-28,2025-05-04,Expense,Operating Expense,
2255922951813691685,2025-04-28,Cash on Hand,Vista Print,,-97.20,,,97.20,Pax8 BEYOND - Advertising,,,,,Business cards,-97.20,,,2025-04-28,2025-05-04,Asset,Cash and Bank,
2255922951813691685,2025-04-28,Pax8 BEYOND - Advertising,Vista Print,,97.20,,97.20,,Cash on Hand,,,,,Business cards,97.20,,,2025-04-28,2025-05-04,Expense,Operating Expense,
2256645451463882872,2025-04-28,Cash on Hand,Custom Lanyards,,-867.32,,,867.32,Pax8 BEYOND - Advertising,,,,,Lanyards to sell,-867.32,,,2025-04-29,2025-05-04,Asset,Cash and Bank,
2256645451463882872,2025-04-28,Pax8 BEYOND - Advertising,Custom Lanyards,,867.32,,867.32,,Cash on Hand,,,,,Lanyards to sell,867.32,,,2025-04-29,2025-05-04,Expense,Operating Expense,
2257373359560031048,2025-04-29,Cash on Hand,Card Fee,,-0.01,,,0.01,Bank Service Charges,,,,,International bank card fee for progamming fan,-0.01,,,2025-04-30,2025-05-04,Asset,Cash and Bank,
2257373359560031048,2025-04-29,Bank Service Charges,Card Fee,,0.01,,0.01,,Cash on Hand,,,,,International bank card fee for progamming fan,0.01,,,2025-04-30,2025-05-04,Expense,Operating Expense,
2257373815396989783,2025-04-29,Cash on Hand,Send SMS Info,,-1.14,,,1.14,Computer – Software,,,,,To program fan,-1.14,,,2025-04-30,2025-05-04,Asset,Cash and Bank,
2257373815396989783,2025-04-29,Computer – Software,Send SMS Info,,1.14,,1.14,,Cash on Hand,,,,,To program fan,1.14,,,2025-04-30,2025-05-04,Expense,Operating Expense,
2257374167676582788,2025-04-29,Cash on Hand,Little Caesar's,,-25.43,,,25.43,Meals and Entertainment,,,,,Pizza for Pueblo kids,-25.43,,,2025-04-30,2025-05-04,Asset,Cash and Bank,
2257374167676582788,2025-04-29,Meals and Entertainment,Little Caesar's,,25.43,,25.43,,Cash on Hand,,,,,Pizza for Pueblo kids,25.43,,,2025-04-30,2025-05-04,Expense,Operating Expense,
2257374503439006636,2025-04-29,Cash on Hand,Walmart,,-24.14,,,24.14,Meals and Entertainment,,,,,Snacks for students,-24.14,,,2025-04-30,2025-05-04,Asset,Cash and Bank,
2257374503439006636,2025-04-29,Meals and Entertainment,Walmart,,24.14,,24.14,,Cash on Hand,,,,,Snacks for students,24.14,,,2025-04-30,2025-05-04,Expense,Operating Expense,
2258087324095183801,2025-04-30,Cash on Hand,Little Caesars,,-13.98,,,13.98,Meals and Entertainment,,,,,Food for students,-13.98,,,2025-05-01,2025-05-04,Asset,Cash and Bank,
2258087324095183801,2025-04-30,Meals and Entertainment,Little Caesars,,13.98,,13.98,,Cash on Hand,,,,,Food for students,13.98,,,2025-05-01,2025-05-04,Expense,Operating Expense,
2258087733627025517,2025-04-30,Cash on Hand,PB&T,,-1500.00,,,1500.00,Rent Expense,,,,,,-1500.00,,,2025-05-01,2025-05-04,Asset,Cash and Bank,
2258087733627025517,2025-04-30,Rent Expense,PB&T,,1500.00,,1500.00,,Cash on Hand,,,,,,1500.00,,,2025-05-01,2025-05-04,Expense,Operating Expense,
2258086866035243773,2025-05-01,Cash on Hand,Colorado Secretary of State,,-10.00,,,10.00,Government Fees,,,,,Registration Renewal,-10.00,,,2025-05-01,2025-05-04,Asset,Cash and Bank,
2258086866035243773,2025-05-01,Government Fees,Colorado Secretary of State,,10.00,,10.00,,Cash on Hand,,,,,Registration Renewal,10.00,,,2025-05-01,2025-05-04,Expense,Operating Expense,
2259593495071259596,2025-05-01,Cash on Hand,Little Caesar's,,-29.02,,,29.02,Meals and Entertainment,,,,,,-29.02,,,2025-05-03,2025-05-04,Asset,Cash and Bank,
2259593495071259596,2025-05-01,Meals and Entertainment,Little Caesar's,,29.02,,29.02,,Cash on Hand,,,,,,29.02,,,2025-05-03,2025-05-04,Expense,Operating Expense,
2259593864321006567,2025-05-01,Cash on Hand,Family Dollar,,-15.86,,,15.86,Office Supplies,,,,,,-15.86,,,2025-05-03,2025-05-04,Asset,Cash and Bank,
2259593864321006567,2025-05-01,Office Supplies,Family Dollar,,15.86,,15.86,,Cash on Hand,,,,,,15.86,,,2025-05-03,2025-05-04,Expense,Operating Expense,
2259592339121077012,2025-05-03,Cash on Hand,SQ SAPO GUAPO,,-59.51,,,59.51,Meals and Entertainment,,,,,Food for students at first Friday,-59.51,,,2025-05-03,2025-05-04,Asset,Cash and Bank,
2259592339121077012,2025-05-03,Meals and Entertainment,SQ SAPO GUAPO,,59.51,,59.51,,Cash on Hand,,,,,Food for students at first Friday,59.51,,,2025-05-03,2025-05-04,Expense,Operating Expense,
2259592758224321380,2025-05-03,Cash on Hand,SQ SAPO GUAPO,,-13.52,,,13.52,Meals and Entertainment,,,,,Food at First Friday,-13.52,,,2025-05-03,2025-05-04,Asset,Cash and Bank,
2259592758224321380,2025-05-03,Meals and Entertainment,SQ SAPO GUAPO,,13.52,,13.52,,Cash on Hand,,,,,Food at First Friday,13.52,,,2025-05-03,2025-05-04,Expense,Operating Expense,
2259593105705630615,2025-05-03,Cash on Hand,Loaf N Jug,,-33.98,,,33.98,Vehicle – Fuel,,,,,,-33.98,,,2025-05-03,2025-05-04,Asset,Cash and Bank,
2259593105705630615,2025-05-03,Vehicle – Fuel,Loaf N Jug,,33.98,,33.98,,Cash on Hand,,,,,,33.98,,,2025-05-03,2025-05-04,Expense,Operating Expense,
2259833761891973643,2025-05-03,Wave Payments,Checkout Payment: Walsenburg STEM Camp,,24.27,,24.27,,"2025 Summer Stem Camp, Merchant Account Fees",,,,,,24.27,,,2025-05-03,2025-05-07,Asset,Money in Transit,
2259833761891973643,2025-05-03,2025 Summer Stem Camp,Checkout Payment: Walsenburg STEM Camp,,25.00,,,25.00,"Merchant Account Fees, Wave Payments",Maegan Yoder,,,,,25.00,,,2025-05-03,2025-05-07,Income,Income,
2259833761891973643,2025-05-03,Merchant Account Fees,Checkout Payment: Walsenburg STEM Camp,,0.73,,0.73,,"2025 Summer Stem Camp, Wave Payments",Maegan Yoder,,,,,0.73,,,2025-05-03,2025-05-07,Expense,Payment Processing Fee,
2259843745031747816,2025-05-03,Wave Payments,Checkout Payment: Pueblo STEM Camp,,24.27,,24.27,,"2025 Summer Stem Camp, Merchant Account Fees",,,,,,24.27,,,2025-05-03,2025-05-07,Asset,Money in Transit,
2259843745031747816,2025-05-03,2025 Summer Stem Camp,Checkout Payment: Pueblo STEM Camp,,25.00,,,25.00,"Merchant Account Fees, Wave Payments",Bradley Olson,,,,,25.00,,,2025-05-03,2025-05-07,Income,Income,
2259843745031747816,2025-05-03,Merchant Account Fees,Checkout Payment: Pueblo STEM Camp,,0.73,,0.73,,"2025 Summer Stem Camp, Wave Payments",Bradley Olson,,,,,0.73,,,2025-05-03,2025-05-07,Expense,Payment Processing Fee,
2260506861113539456,2025-05-04,Cash on Hand,7-11,,-28.30,,,28.30,Meals and Entertainment,,,,,,-28.30,,,2025-05-04,2025-05-04,Asset,Cash and Bank,
2260506861113539456,2025-05-04,Meals and Entertainment,7-11,,28.30,,28.30,,Cash on Hand,,,,,,28.30,,,2025-05-04,2025-05-04,Expense,Operating Expense,
2263187252106590983,2025-05-06,Cash on Hand,STEM Camp Payment,,48.54,,48.54,,2025 Summer Stem Camp,,,,,"1 Pueblo, 1 Walsenburg",48.54,,,2025-05-08,2025-05-08,Asset,Cash and Bank,
2263187252106590983,2025-05-06,2025 Summer Stem Camp,STEM Camp Payment,,48.54,,,48.54,Cash on Hand,,,,,"1 Pueblo, 1 Walsenburg",48.54,,,2025-05-08,2025-05-08,Income,Income,
2263187839216876341,2025-05-06,Cash on Hand,Walmart,,-14.10,,,14.10,Meals and Entertainment,,,,,Food for students,-14.10,,,2025-05-08,2025-05-08,Asset,Cash and Bank,
2263187839216876341,2025-05-06,Meals and Entertainment,Walmart,,14.10,,14.10,,Cash on Hand,,,,,Food for students,14.10,,,2025-05-08,2025-05-08,Expense,Operating Expense,
2263188119111170909,2025-05-06,Cash on Hand,Little Caesar's,,-30.25,,,30.25,Meals and Entertainment,,,,,Lunch for students,-30.25,,,2025-05-08,2025-05-08,Asset,Cash and Bank,
2263188119111170909,2025-05-06,Meals and Entertainment,Little Caesar's,,30.25,,30.25,,Cash on Hand,,,,,Lunch for students,30.25,,,2025-05-08,2025-05-08,Expense,Operating Expense,
2263188387110419338,2025-05-06,Cash on Hand,Walmart,,-29.49,,,29.49,Meals and Entertainment,,,,,snacks and drinks for students,-29.49,,,2025-05-08,2025-05-08,Asset,Cash and Bank,
2263188387110419338,2025-05-06,Meals and Entertainment,Walmart,,29.49,,29.49,,Cash on Hand,,,,,snacks and drinks for students,29.49,,,2025-05-08,2025-05-08,Expense,Operating Expense,
2263188684394298298,2025-05-07,Cash on Hand,Send SMS Info,,-34.12,,,34.12,Computer – Software,,,,,Software to control fan,-34.12,,,2025-05-08,2025-05-08,Asset,Cash and Bank,
2263188684394298298,2025-05-07,Computer – Software,Send SMS Info,,34.12,,34.12,,Cash on Hand,,,,,Software to control fan,34.12,,,2025-05-08,2025-05-08,Expense,Operating Expense,
2263189122908781560,2025-05-07,Cash on Hand,International Card Fee,,-0.34,,,0.34,Bank Service Charges,,,,,,-0.34,,,2025-05-08,2025-05-08,Asset,Cash and Bank,
2263189122908781560,2025-05-07,Bank Service Charges,International Card Fee,,0.34,,0.34,,Cash on Hand,,,,,,0.34,,,2025-05-08,2025-05-08,Expense,Operating Expense,
2264646945488336994,2025-05-08,Cash on Hand,Altitude - Pueblo,,-32.00,,,32.00,Vehicle – Fuel,,,,,,-32.00,,,2025-05-10,2025-05-10,Asset,Cash and Bank,
2264646945488336994,2025-05-08,Vehicle – Fuel,Altitude - Pueblo,,32.00,,32.00,,Cash on Hand,,,,,,32.00,,,2025-05-10,2025-05-10,Expense,Operating Expense,
2264646632400320541,2025-05-10,Cash on Hand,Verizon,,-888.73,,,888.73,Telephone – Wireless,,,,,,-888.73,,,2025-05-10,2025-05-10,Asset,Cash and Bank,
2264646632400320541,2025-05-10,Telephone – Wireless,Verizon,,888.73,,888.73,,Cash on Hand,,,,,,888.73,,,2025-05-10,2025-05-10,Expense,Operating Expense,
2265395175213856908,2025-05-10,Cash on Hand,First Choice,,-66.65,,,66.65,Meals and Entertainment,,,,,Last day of formal instruction party food,-66.65,,,2025-05-11,2025-05-11,Asset,Cash and Bank,
2265395175213856908,2025-05-10,Meals and Entertainment,First Choice,,66.65,,66.65,,Cash on Hand,,,,,Last day of formal instruction party food,66.65,,,2025-05-11,2025-05-11,Expense,Operating Expense,
2266789767804975181,2025-05-12,Cash on Hand,Walmart,,-84.94,,,84.94,Meals and Entertainment,,,,,,-84.94,,,2025-05-13,2025-05-13,Asset,Cash and Bank,
2266789767804975181,2025-05-12,Meals and Entertainment,Walmart,,84.94,,84.94,,Cash on Hand,,,,,,84.94,,,2025-05-13,2025-05-13,Expense,Operating Expense,
2266790270064490805,2025-05-12,Cash on Hand,Altitude,,-24.94,,,24.94,Vehicle – Fuel,,,,,,-24.94,,,2025-05-13,2025-05-13,Asset,Cash and Bank,
2266790270064490805,2025-05-12,Vehicle – Fuel,Altitude,,24.94,,24.94,,Cash on Hand,,,,,,24.94,,,2025-05-13,2025-05-13,Expense,Operating Expense,
2266790610683918683,2025-05-12,Cash on Hand,First Choice,,-15.03,,,15.03,Meals and Entertainment,,,,,Snacks and drinks for students,-15.03,,,2025-05-13,2025-05-13,Asset,Cash and Bank,
2266790610683918683,2025-05-12,Meals and Entertainment,First Choice,,15.03,,15.03,,Cash on Hand,,,,,Snacks and drinks for students,15.03,,,2025-05-13,2025-05-13,Expense,Operating Expense,
2266792134961101315,2025-05-12,Cash on Hand,Champion Xpress,,-16.00,,,16.00,Vehicle – Repairs & Maintenance,,,,,Car wash,-16.00,,,2025-05-13,2025-05-13,Asset,Cash and Bank,
2266792134961101315,2025-05-12,Vehicle – Repairs & Maintenance,Champion Xpress,,16.00,,16.00,,Cash on Hand,,,,,Car wash,16.00,,,2025-05-13,2025-05-13,Expense,Operating Expense,
2266790923973261686,2025-05-13,Cash on Hand,Meineke,,-59.53,,,59.53,Vehicle – Repairs & Maintenance,,,,,"Oil change and 40,000 mile service",-59.53,,,2025-05-13,2025-05-13,Asset,Cash and Bank,
2266790923973261686,2025-05-13,Vehicle – Repairs & Maintenance,Meineke,,59.53,,59.53,,Cash on Hand,,,,,"Oil change and 40,000 mile service",59.53,,,2025-05-13,2025-05-13,Expense,Operating Expense,
2267512481758935179,2025-05-14,Cash on Hand,Little Caesar's,,-22.98,,,22.98,Meals and Entertainment,,,,,Food for Pueblo Students,-22.98,,,2025-05-14,2025-05-16,Asset,Cash and Bank,
2267512481758935179,2025-05-14,Meals and Entertainment,Little Caesar's,,22.98,,22.98,,Cash on Hand,,,,,Food for Pueblo Students,22.98,,,2025-05-14,2025-05-16,Expense,Operating Expense,
2268369898512153386,2025-05-15,Wave Payments,Checkout Payment: Florence STEM Camp,,24.15,,24.15,,"2025 Summer Stem Camp, Merchant Account Fees",,,,,,24.15,,,2025-05-15,2025-05-15,Asset,Money in Transit,
2268369898512153386,2025-05-15,2025 Summer Stem Camp,Checkout Payment: Florence STEM Camp,,25.00,,,25.00,"Merchant Account Fees, Wave Payments",Mandy Reed,,,,,25.00,,,2025-05-15,2025-05-15,Income,Income,
2268369898512153386,2025-05-15,Merchant Account Fees,Checkout Payment: Florence STEM Camp,,0.85,,0.85,,"2025 Summer Stem Camp, Wave Payments",Mandy Reed,,,,,0.85,,,2025-05-15,2025-05-15,Expense,Payment Processing Fee,
2268640544181812127,2025-05-16,Wave Payments,Checkout Payment: Florence STEM Camp,,24.27,,24.27,,"2025 Summer Stem Camp, Merchant Account Fees",,,,,,24.27,,,2025-05-16,2025-05-16,Asset,Money in Transit,
2268640544181812127,2025-05-16,2025 Summer Stem Camp,Checkout Payment: Florence STEM Camp,,25.00,,,25.00,"Merchant Account Fees, Wave Payments",Alexis Weaver,,,,,25.00,,,2025-05-16,2025-05-16,Income,Income,
2268640544181812127,2025-05-16,Merchant Account Fees,Checkout Payment: Florence STEM Camp,,0.73,,0.73,,"2025 Summer Stem Camp, Wave Payments",Alexis Weaver,,,,,0.73,,,2025-05-16,2025-05-16,Expense,Payment Processing Fee,
2268967928080727025,2025-05-16,Cash on Hand,Loaf N Jug - Walsenburg,,-31.01,,,31.01,Vehicle – Fuel,,,,,,-31.01,,,2025-05-16,2025-05-16,Asset,Cash and Bank,
2268967928080727025,2025-05-16,Vehicle – Fuel,Loaf N Jug - Walsenburg,,31.01,,31.01,,Cash on Hand,,,,,,31.01,,,2025-05-16,2025-05-16,Expense,Operating Expense,
2268968182565926956,2025-05-16,Cash on Hand,SECOM,,-64.95,,,64.95,Computer – Internet,,,,,,-64.95,,,2025-05-16,2025-05-16,Asset,Cash and Bank,
2268968182565926956,2025-05-16,Computer – Internet,SECOM,,64.95,,64.95,,Cash on Hand,,,,,,64.95,,,2025-05-16,2025-05-16,Expense,Operating Expense,
2268968416977188978,2025-05-16,Cash on Hand,San Isabel Electric,,-100.53,,,100.53,Utilities,,,,,,-100.53,,,2025-05-16,2025-05-16,Asset,Cash and Bank,
2268968416977188978,2025-05-16,Utilities,San Isabel Electric,,100.53,,100.53,,Cash on Hand,,,,,,100.53,,,2025-05-16,2025-05-16,Expense,Operating Expense,
2269047033274923836,2025-05-16,Wave Payments,Checkout Payment: Florence STEM Camp,,24.27,,24.27,,"2025 Summer Stem Camp, Merchant Account Fees",,,,,,24.27,,,2025-05-16,2025-05-20,Asset,Money in Transit,
2269047033274923836,2025-05-16,2025 Summer Stem Camp,Checkout Payment: Florence STEM Camp,,25.00,,,25.00,"Merchant Account Fees, Wave Payments",Fred Lesser,,,,,25.00,,,2025-05-16,2025-05-20,Income,Income,
2269047033274923836,2025-05-16,Merchant Account Fees,Checkout Payment: Florence STEM Camp,,0.73,,0.73,,"2025 Summer Stem Camp, Wave Payments",Fred Lesser,,,,,0.73,,,2025-05-16,2025-05-20,Expense,Payment Processing Fee,
2269715197352573681,2025-05-16,Cash on Hand,Imprint.con,,-584.15,,,584.15,Summer Camp 2025,,,,,T-Shirts for STEM Camps,-584.15,,,2025-05-17,2025-05-17,Asset,Cash and Bank,
2269715197352573681,2025-05-16,Summer Camp 2025,Imprint.con,,584.15,,584.15,,Cash on Hand,,,,,T-Shirts for STEM Camps,584.15,,,2025-05-17,2025-05-17,Expense,Operating Expense,
2270446603296930696,2025-05-17,Cash on Hand,J & M Solutions,,-2000.00,,,2000.00,Payment for Teaching Services,,,,,,-2000.00,,,2025-05-18,2025-05-18,Asset,Cash and Bank,
2270446603296930696,2025-05-17,Payment for Teaching Services,J & M Solutions,,2000.00,,2000.00,,Cash on Hand,,,,,,2000.00,,,2025-05-18,2025-05-18,Expense,Operating Expense,
2269715734533864249,2025-05-18,Cash on Hand,City of Walsenburg,,-312.41,,,312.41,Utilities,,,,,Gas and water,-312.41,,,2025-05-17,2025-05-20,Asset,Cash and Bank,
2269715734533864249,2025-05-18,Utilities,City of Walsenburg,,312.41,,312.41,,Cash on Hand,,,,,Gas and water,312.41,,,2025-05-17,2025-05-20,Expense,Operating Expense,
2270835826764118799,2025-05-19,Wave Payments,Checkout Payment: Pueblo STEM Camp,,24.27,,24.27,,"2025 Summer Stem Camp, Merchant Account Fees",,,,,,24.27,,,2025-05-19,2025-05-19,Asset,Money in Transit,
2270835826764118799,2025-05-19,2025 Summer Stem Camp,Checkout Payment: Pueblo STEM Camp,,25.00,,,25.00,"Merchant Account Fees, Wave Payments",Brooklynn Guice,,,,,25.00,,,2025-05-19,2025-05-19,Income,Income,
2270835826764118799,2025-05-19,Merchant Account Fees,Checkout Payment: Pueblo STEM Camp,,0.73,,0.73,,"2025 Summer Stem Camp, Wave Payments",Brooklynn Guice,,,,,0.73,,,2025-05-19,2025-05-19,Expense,Payment Processing Fee,
2270858714971994373,2025-05-19,Wave Payments,Checkout Refund: Florence STEM Camp,,-24.15,,,24.15,"2025 Summer Stem Camp, Merchant Account Fees",,,,,,-24.15,,,2025-05-19,2025-05-19,Asset,Money in Transit,
2270858714971994373,2025-05-19,2025 Summer Stem Camp,Checkout Refund: Florence STEM Camp,,-25.00,,25.00,,"Merchant Account Fees, Wave Payments",Mandy Reed,,,,,-25.00,,,2025-05-19,2025-05-19,Income,Income,
2270858714971994373,2025-05-19,Merchant Account Fees,Checkout Refund: Florence STEM Camp,,-0.85,,,0.85,"2025 Summer Stem Camp, Wave Payments",Mandy Reed,,,,,-0.85,,,2025-05-19,2025-05-19,Expense,Payment Processing Fee,
2270858805376022832,2025-05-19,Wave Payments,Checkout Refund: Florence STEM Camp,,-24.27,,,24.27,"2025 Summer Stem Camp, Merchant Account Fees",,,,,,-24.27,,,2025-05-19,2025-05-19,Asset,Money in Transit,
2270858805376022832,2025-05-19,2025 Summer Stem Camp,Checkout Refund: Florence STEM Camp,,-25.00,,25.00,,"Merchant Account Fees, Wave Payments",Alexis Weaver,,,,,-25.00,,,2025-05-19,2025-05-19,Income,Income,
2270858805376022832,2025-05-19,Merchant Account Fees,Checkout Refund: Florence STEM Camp,,-0.73,,,0.73,"2025 Summer Stem Camp, Wave Payments",Alexis Weaver,,,,,-0.73,,,2025-05-19,2025-05-19,Expense,Payment Processing Fee,
2270858921935731042,2025-05-19,Wave Payments,Checkout Refund: Florence STEM Camp,,-24.27,,,24.27,"2025 Summer Stem Camp, Merchant Account Fees",,,,,,-24.27,,,2025-05-19,2025-05-19,Asset,Money in Transit,
2270858921935731042,2025-05-19,2025 Summer Stem Camp,Checkout Refund: Florence STEM Camp,,-25.00,,25.00,,"Merchant Account Fees, Wave Payments",Stacie Bowens,,,,,-25.00,,,2025-05-19,2025-05-19,Income,Income,
2270858921935731042,2025-05-19,Merchant Account Fees,Checkout Refund: Florence STEM Camp,,-0.73,,,0.73,"2025 Summer Stem Camp, Wave Payments",Stacie Bowens,,,,,-0.73,,,2025-05-19,2025-05-19,Expense,Payment Processing Fee,
2270859021231683983,2025-05-19,Wave Payments,Checkout Refund: Florence STEM Camp,,-24.27,,,24.27,"2025 Summer Stem Camp, Merchant Account Fees",,,,,,-24.27,,,2025-05-19,2025-05-19,Asset,Money in Transit,
2270859021231683983,2025-05-19,2025 Summer Stem Camp,Checkout Refund: Florence STEM Camp,,-25.00,,25.00,,"Merchant Account Fees, Wave Payments",Fred Lesser,,,,,-25.00,,,2025-05-19,2025-05-19,Income,Income,
2270859021231683983,2025-05-19,Merchant Account Fees,Checkout Refund: Florence STEM Camp,,-0.73,,,0.73,"2025 Summer Stem Camp, Wave Payments",Fred Lesser,,,,,-0.73,,,2025-05-19,2025-05-19,Expense,Payment Processing Fee,
2271852214962191104,2025-05-19,Cash on Hand,Venmo - Cash Out,,20.00,,20.00,,Donations,,,,,Lydia Martinez,20.00,,,2025-05-20,2025-05-20,Asset,Cash and Bank,
2271852214962191104,2025-05-19,Donations,Venmo - Cash Out,,20.00,,,20.00,Cash on Hand,,,,,Lydia Martinez,20.00,,,2025-05-20,2025-05-20,Income,Income,
2271852776235563820,2025-05-19,Cash on Hand,Florence STEM Camp,,24.15,,24.15,,2025 Summer Stem Camp,,,,,Florence,24.15,,,2025-05-20,2025-05-20,Asset,Cash and Bank,
2271852776235563820,2025-05-19,2025 Summer Stem Camp,Florence STEM Camp,,24.15,,,24.15,Cash on Hand,,,,,Florence,24.15,,,2025-05-20,2025-05-20,Income,Income,
2271853726639684577,2025-05-19,Cash on Hand,Donation,,882.71,,882.71,,Girls in IT 2025,,,,,,882.71,,,2025-05-20,2025-05-20,Asset,Cash and Bank,
2271853726639684577,2025-05-19,Girls in IT 2025,Donation,,882.71,,,882.71,Cash on Hand,,,,,,882.71,,,2025-05-20,2025-05-20,Income,Income,
2271854120367388702,2025-05-19,Cash on Hand,Loaf N Jug,,-36.00,,,36.00,Vehicle – Fuel,,,,,,-36.00,,,2025-05-20,2025-05-20,Asset,Cash and Bank,
2271854120367388702,2025-05-19,Vehicle – Fuel,Loaf N Jug,,36.00,,36.00,,Cash on Hand,,,,,,36.00,,,2025-05-20,2025-05-20,Expense,Operating Expense,
2271909090521348611,2025-05-20,Wave Payments,Checkout Payment: Pueblo STEM Camp,,24.27,,24.27,,"2025 Summer Stem Camp, Merchant Account Fees",,,,,,24.27,,,2025-05-20,2025-05-20,Asset,Money in Transit,
2271909090521348611,2025-05-20,2025 Summer Stem Camp,Checkout Payment: Pueblo STEM Camp,,25.00,,,25.00,"Merchant Account Fees, Wave Payments",Tennille  Gomez,,,,,25.00,,,2025-05-20,2025-05-20,Income,Income,
2271909090521348611,2025-05-20,Merchant Account Fees,Checkout Payment: Pueblo STEM Camp,,0.73,,0.73,,"2025 Summer Stem Camp, Wave Payments",Tennille  Gomez,,,,,0.73,,,2025-05-20,2025-05-20,Expense,Payment Processing Fee,
2271919060499397112,2025-05-20,Wave Payments,Checkout Payment: Pueblo STEM Camp,,24.27,,24.27,,"2025 Summer Stem Camp, Merchant Account Fees",,,,,,24.27,,,2025-05-20,2025-05-20,Asset,Money in Transit,
2271919060499397112,2025-05-20,2025 Summer Stem Camp,Checkout Payment: Pueblo STEM Camp,,25.00,,,25.00,"Merchant Account Fees, Wave Payments",Teagan Gomez,,,,,25.00,,,2025-05-20,2025-05-20,Income,Income,
2271919060499397112,2025-05-20,Merchant Account Fees,Checkout Payment: Pueblo STEM Camp,,0.73,,0.73,,"2025 Summer Stem Camp, Wave Payments",Teagan Gomez,,,,,0.73,,,2025-05-20,2025-05-20,Expense,Payment Processing Fee,
2273311528314829512,2025-05-20,Cash on Hand,STEM Camp Payment,,48.54,,48.54,,2025 Summer Stem Camp,,,,,Pueblo Camp 2 sign ups,48.54,,,2025-05-22,2025-05-22,Asset,Cash and Bank,
2273311528314829512,2025-05-20,2025 Summer Stem Camp,STEM Camp Payment,,48.54,,,48.54,Cash on Hand,,,,,Pueblo Camp 2 sign ups,48.54,,,2025-05-22,2025-05-22,Income,Income,
2273310071825987992,2025-05-21,Cash on Hand,Refund from Summer Camp ,,-72.69,,,72.69,2025 Summer Stem Camp,,,,,Florence camp picked up a sponsor after payments were made,-72.69,,,2025-05-22,2025-05-22,Asset,Cash and Bank,
2273310071825987992,2025-05-21,2025 Summer Stem Camp,Refund from Summer Camp ,,-72.69,,72.69,,Cash on Hand,,,,,Florence camp picked up a sponsor after payments were made,-72.69,,,2025-05-22,2025-05-22,Income,Income,
2273310954408213036,2025-05-21,Cash on Hand,Chipotle,,-7.41,,,7.41,Meals and Entertainment,,,,,,-7.41,,,2025-05-22,2025-05-22,Asset,Cash and Bank,
2273310954408213036,2025-05-21,Meals and Entertainment,Chipotle,,7.41,,7.41,,Cash on Hand,,,,,,7.41,,,2025-05-22,2025-05-22,Expense,Operating Expense,
2273309673090283873,2025-05-22,Cash on Hand,Chipolte,,-33.84,,,33.84,Meals and Entertainment,,,,,,-33.84,,,2025-05-22,2025-05-22,Asset,Cash and Bank,
